id,man,ypr,lat_e,long_e,elvt_e,fov_e,lat,long,elvt,fov,yaw,ptch,roll,path
168,1,1.25947 0.124763 -0.0214712,46.983,8.61145,434.500000,0.255643,46.985001,8.6204996,695.000000,0.238858221714,1.25947,0.124763,-0.0214712,
169,1,2.44502 0.49619 -0.0672165,46.986,8.61,433.000000,0.20777,46.986,8.6099997,433.000000,0.199337304982,2.44502,0.49619,-0.0672165,
170,0,-0.629701 0.246204 0.012272,46.985,8.607,433.000000,0.761013,46.985001,8.6070004,433.000000,0.761012754225,-0.629701,0.246204,0.012272,
171,1,-0.519708 0.254733 0.0128742,46.986,8.61,433.000000,1.16122,46.986,8.6099997,433.000000,1.16173672147,-0.519708,0.254733,0.0128742,
172,0,-0.224731 0.298359 0.0368136,46.922,8.6175,433.000000,0.582913,46.922001,8.6175003,433.000000,0.582912513843,-0.224731,0.298359,0.0368136,
173,1,-0.0130866 0.301403 0.000546536,46.919,8.622,436.500000,0.752811,46.918999,8.6219997,436.500000,0.761012754225,-0.0130866,0.301403,0.000546536,
174,0,2.88619 0.37199 0.01227,46.817,8.643,482.500000,0.471091,46.817,8.643,482.500000,0.471090670596,2.88619,0.37199,0.01227,
175,0,2.94754 0.439486 -0.0122715,46.817,8.646,473.000000,0.809782,46.817,8.646,473.000000,0.809781552101,2.94754,0.439486,-0.0122715,
176,1,0.825301 0.215916 0.00191043,46.737,8.63399,711.000000,0.493446,46.737,8.6339998,711.500000,0.471090670596,0.825301,0.215916,0.00191043,
177,1,0.427829 -0.0636392 -0.0271352,46.5561,8.5661,2090.500000,1.21346,46.556999,8.5664997,2090.500000,1.16173672147,0.427829,-0.0636392,-0.0271352,
178,1,-1.3337 0.438915 0.0405758,46.5108,8.70885,999.000000,0.691947,46.508999,8.7060003,973.000000,0.666489066639,-1.3337,0.438915,0.0405758,
179,1,1.79763 0.283759 0.0306237,46.5307,8.58515,1456.000000,0.586645,46.533001,8.5950003,1371.500000,0.666489066639,1.79763,0.283759,0.0306237,
180,1,0.488156 0.0752247 0.00637806,46.533,8.5995,1350.500000,0.231567,46.533001,8.5994997,1350.500000,0.217322125409,0.488156,0.0752247,0.00637806,
181,0,2.64995 0.325971 -0.0368134,46.363,8.937,298.000000,0.761013,46.362999,8.9370003,298.000000,0.761012754225,2.64995,0.325971,-0.0368134,
182,1,3.05544 0.470436 -0.0310428,46.363,8.94,297.500000,1.13806,46.363,8.94,297.500000,1.16173672147,3.05544,0.470436,-0.0310428,
183,1,2.47311 0.244992 -0.0103463,46.239,9.021,244.500000,0.61505,46.238998,9.0209999,244.500000,0.666489066639,2.47311,0.244992,-0.0103463,
184,0,2.4444 0.152631 0.0122719,46.24,9.021,244.000000,0.582913,46.240002,9.0209999,244.000000,0.582912513843,2.4444,0.152631,0.0122719,
185,0,-2.09312 0.129622 -0.0122713,46.033,8.928,298.500000,0.471091,46.033001,8.9280005,298.500000,0.471090670596,-2.09312,0.129622,-0.0122713,
186,0,-2.62694 0.149562 -0.0736329,46.205,9.01949,229.000000,0.927295,46.205002,9.0194998,229.000000,0.927295218002,-2.62694,0.149562,-0.0736329,
187,1,-2.64672 0.116692 -0.0346969,46.2053,9.01963,229.500000,0.360736,46.205002,9.0209999,229.000000,0.339557291396,-2.64672,0.116692,-0.0346969,
188,0,-1.4151 0.184845 2.08546e-07,46.228,9.036,235.000000,0.471091,46.228001,9.0360003,235.000000,0.471090670596,-1.4151,0.184845,2.08546E-07,
189,0,-0.625095 0.223194 0.0122713,46.236,9.027,243.500000,0.471091,46.236,9.0270004,243.500000,0.471090670596,-0.625095,0.223194,0.0122713,
190,1,-0.636368 0.258537 -0.0147858,46.435,8.8455,635.000000,0.538457,46.435001,8.8455,635.000000,0.582912513843,-0.636368,0.258537,-0.0147858,
191,1,0.679104 0.106164 -0.0133777,46.5477,7.98061,3476.500000,1.19751,46.547,7.984,3496.500000,1.16173672147,0.679104,0.106164,-0.0133777,
192,0,1.64673 0.0590589 -0.0122711,46.547,7.984,3496.500000,1.16174,46.547,7.984,3496.500000,1.16173672147,1.64673,0.0590589,-0.0122711,
193,1,0.325079 0.285047 -0.0464691,46.5464,7.9835,3410.500000,0.518016,46.547,7.984,3496.500000,0.826257664557,0.325079,0.285047,-0.0464691,
194,0,2.61774 0.312164 -0.0122716,46.7197,8.31457,950.500000,1.11099,46.7197,8.31456,950.500000,1.11098734982,2.61774,0.312164,-0.0122716,
195,1,2.47118 0.342231 -0.0387412,46.7199,8.31608,966.000000,1.13282,46.7197,8.31456,950.500000,1.11098734982,2.47118,0.342231,-0.0387412,
196,1,2.95932 0.032535 0.0298906,47.225,8.81,404.000000,0.34395,47.225,8.81,404.000000,0.339557291396,2.95932,0.032535,0.0298906,
197,0,2.14374 -0.0084387 6.75206e-07,46.499,9.829,2045.500000,0.881914,46.499,9.829,2045.500000,0.881914227535,2.14374,-0.0084387,6.75206E-07,
198,0,3.11935 -0.0912725 -0.0122708,46.499,9.829,2045.500000,0.881914,46.499,9.829,2045.500000,0.881914227535,3.11935,-0.0912725,-0.0122708,
199,1,-2.44183 -0.0657988 0.0321644,46.5373,8.12605,4248.000000,0.210615,46.5373,8.12605,4248.000000,0.210615,-2.44183,-0.0657988,0.0321644,
200,1,1.13934 -0.0579056 -0.0263563,46.5373,8.12605,4248.000000,0.270635,46.5373,8.12605,4248.000000,0.270635,1.13934,-0.0579056,-0.0263563,
201,1,1.10272 -0.0942485 -0.0180039,46.5373,8.12605,4248.000000,0.637194,46.5373,8.12605,4248.000000,0.637194,1.10272,-0.0942485,-0.0180039,
202,1,-2.76848 -0.0852311 -0.0272202,46.5373,8.12605,4248.000000,0.637098,46.5373,8.12605,4248.000000,0.637098,-2.76848,-0.0852311,-0.0272202,
203,1,-2.53198 -0.081253 -0.0396724,46.5373,8.12607,4247.000000,0.643586,46.5373,8.12607,4247.000000,0.643586,-2.53198,-0.081253,-0.0396724,
204,1,-2.27486 -0.0769784 -0.0200474,46.5373,8.12605,4248.000000,0.641953,46.5373,8.12605,4248.000000,0.641953,-2.27486,-0.0769784,-0.0200474,
205,0,2.61544 0.0628945 4.85889e-07,46.92196274,9.14249897,1722.500000,1.17601,46.92,9.14052,1680.500000,1.17601,2.61544,0.0628945,4.85889E-07,
206,0,0.673419 -0.14266 -2.89052e-07,47.58917618,10.29175949,1064.000000,1.17601,47.5911,10.2938,1092.000000,1.17601,0.673419,-0.14266,-2.89052E-07,
207,0,0.360485 0.0966413 0.0368131,47.2167,10.7111,773.500000,0.483506,47.216944,10.71124,791.000000,0.4835061440,0.360485,0.0966413,0.0368131,
208,0,-0.722503 -0.0506206 1.81218e-07,47.4811,11.477,1397.500000,1.02478,47.481567,11.4772789998972,1402.500000,1.0247797860,-0.722503,-0.0506206,1.81218E-07,
209,0,-0.682623 0.431048 -0.049083,47.1674,10.604,923.000000,0.43217,47.16777,10.604063,897.000000,0.4321703093,-0.682623,0.431048,-0.049083,
210,0,0.796136 0.18868 0.0122715,46.5381,11.7825,2005.500000,1.21109,46.538583,11.78303,2016.500000,1.2110903499,0.796136,0.18868,0.0122715,
211,0,0.391165 0.148794 -0.0245421,47.7884,15.9017,597.000000,1.17601,47.788651,15.902366,597.500000,1.1760062002,0.391165,0.148794,-0.0245421,
212,0,-0.394232 -0.0352801 -0.012271,46.6599,7.89677,1551.500000,0.43217,46.660114,7.896208,1535.000000,0.4321703093,-0.394232,-0.0352801,-0.012271,
213,0,1.94049 -0.00153331 0.024543,46.650383,7.910562038,1871.500000,1.17601,46.6524,7.9125,1933.000000,1.17601,1.94049,-0.00153331,0.024543,
214,0,2.38841 0.0444847 0.0368136,46.65642166,7.908617973,2024.500000,0.382369,46.6524,7.9125,1933.000000,0.382369,2.38841,0.0444847,0.0368136,
215,0,1.99878 0.0874362 0.0245432,46.6524,7.9125,1933.000000,0.43217,46.652812,7.911647,1975.000000,0.4321703093,1.99878,0.0874362,0.0245432,
216,0,-2.79644 -0.0260782 0.0613618,47.1242,12.9454,1539.000000,0.408036,47.124461,12.946014,1527.000000,0.4080363036,-2.79644,-0.0260782,0.0613618,
217,0,-2.29944 0.0414188 0.0490843,47.19430923,10.74029922,1350.000000,0.684912,47.1962,10.7383,1438.000000,0.761013,-2.29944,0.0414188,0.0490843,
218,0,-0.878973 0.154931 -0.012271,47.1901,12.9776,966.500000,0.632573,47.190324,12.978029,964.000000,0.6325727899,-0.878973,0.154931,-0.012271,
219,1,-1.42546 -0.0569927 -0.0136267,47.4219,10.3428,2202.000000,0.437743,47.421873,10.346031,2155.500000,0.4321703093,-1.42546,-0.0569927,-0.0136267,
220,0,0.934196 0.0506197 -0.0122713,47.0389,12.3488,2707.500000,1.287,47.039544,12.3496969998667,2775.500000,1.2870033044,0.934196,0.0506197,-0.0122713,
221,0,1.4312 0.18868 0.036813,46.8994,9.11394,1691.000000,1.14268,46.899739,9.113466,1698.000000,1.1426759244,1.4312,0.18868,0.036813,
222,0,-3.00507 -0.105843 -0.0245418,46.9085,9.12694,1554.000000,1.14268,46.908837,9.12647,1566.000000,1.1426759244,-3.00507,-0.105843,-0.0245418,
223,0,-0.538424 0.0659606 2.12545e-07,47.0731,12.7532,2300.500000,0.884749,47.07373,12.753894,2370.500000,0.8847491931,-0.538424,0.0659606,2.12545E-07,
224,0,-0.572171 0.130389 0.0245426,47.074,12.7512,2291.000000,0.313204,47.07445,12.752038,2351.500000,0.3132040182,-0.572171,0.130389,0.0245426,
225,0,-0.541497 0.0414188 0.0245425,47.0757,12.7495,2258.000000,0.884749,47.076205,12.750247,2303.000000,0.8847491931,-0.541497,0.0414188,0.0245425,
226,0,-0.716371 0.105843 0.0122714,47.0745,12.7518,2344.500000,0.884749,47.0751690000694,12.752494,2392.000000,0.8847491931,-0.716371,0.105843,0.0122714,
227,0,3.00507 -0.102777 0.0245425,47.4344,10.6086,895.500000,0.792883,47.434677,10.608572,897.000000,0.7928832358,3.00507,-0.102777,0.0245425,
228,0,2.92223 0.00766865 -0.0245418,47.44376755,10.62786102,921.500000,1.14268,47.4479,10.6238,1039.500000,1.14268,2.92223,0.00766865,-0.0245418,
229,0,1.24406 -0.0168745 0.0122704,46.5846,11.7446,2064.500000,1.14268,46.585013,11.745136,2091.500000,1.1426759244,1.24406,-0.0168745,0.0122704,
230,0,1.18883 -0.0874377 -0.0122718,47.28981018,13.34073067,1693.000000,0.845709,47.2918,13.3388,1699.500000,0.845709,1.18883,-0.0874377,-0.0122718,
231,0,0.474 0.111982 -1.15505e-07,46.5381,11.7828,2007.000000,1.17601,46.538583,11.783094,2017.500000,1.1760062002,0.474,0.111982,-1.15505E-07,
232,0,-1.24406 0.145729 0.0122713,47.36062241,13.58646202,1761.500000,1.17601,47.3586,13.5884,1826.000000,1.17601,-1.24406,0.145729,0.0122713,
233,0,2.40989 0.170271 -0.0245418,47.2466,11.3996,728.000000,0.422187,47.246833,11.399833,735.000000,0.4221870228,2.40989,0.170271,-0.0245418,
234,0,2.30174 -0.236998 0.0122712,46.5056,11.7548,2231.000000,0.679168,46.506072,11.755285,2238.500000,0.9055577083,2.30174,-0.236998,0.0122712,
235,0,-0.220125 0.135757 1.74629e-07,46.4881,11.8099,2221.500000,0.592231,46.488465,11.810474,2233.000000,0.5922307916,-0.220125,0.135757,1.74629E-07,
236,0,1.29621 0.0751644 0.0859035,46.7375,9.34053,1285.000000,1.14268,46.7375,9.34053,1285.000000,1.14268,1.29621,0.0751644,0.0859035,
237,0,1.40052 0.124252 0.0245419,46.71659851,9.328910828,1295.500000,0.548335,46.7145,9.32701,1332.000000,0.548335,1.40052,0.124252,0.0245419,
238,0,-0.593647 0.00460251 -0.0122708,47.5126,12.995,612.500000,1.08084,47.5126,12.995,612.500000,1.08084,-0.593647,0.00460251,-0.0122708,
239,0,1.10293 0.265379 -0.0245416,46.5602,11.7628,1601.000000,0.731495,46.560175,11.7627861111111,1601.500000,0.7314952201,1.10293,0.265379,-0.0245416,
240,0,1.11828 0.237768 -0.0122708,46.5602,11.7628,1601.000000,0.50338,46.560175,11.7627861111111,1601.500000,0.5033803684,1.11828,0.237768,-0.0122708,
241,0,-1.76561 0.0598254 -0.0122709,46.964,9.77373,1866.500000,0.884153,46.964,9.77373333333333,1866.500000,0.8841531513,-1.76561,0.0598254,-0.0122709,
242,0,-1.93742 -0.0168735 0.0368132,46.96195984,9.775644302,1914.500000,0.884153,46.964,9.77373,1866.500000,0.884153,-1.93742,-0.0168735,0.0368132,
243,0,-2.38841 0.237768 0.0368125,47.3479,10.1669,1170.000000,1.75212,47.3479,10.1669,1170.000000,1.75212,-2.38841,0.237768,0.0368125,
244,0,1.08145 -0.167205 0.0368125,47.995,7.86196,390.500000,1.02478,47.9950405555556,7.86196055555556,391.000000,1.0247797860,1.08145,-0.167205,0.0368125,
245,0,0.100476 -0.0713299 -9.09046e-08,47.147,8.54088,976.500000,1.17601,47.14729,8.540711,978.500000,1.1760062002,0.100476,-0.0713299,-9.09046E-08,
246,0,0.398068 -0.0421856 -2.30614e-07,45.9996,7.74747,2121.500000,0.927296,45.99978,7.746513,2099.000000,0.9272960010,0.398068,-0.0421856,-2.30614E-07,
247,0,1.45268 0.0107374 -9.61777e-07,45.98611069,6.900801659,2206.000000,0.682226,45.982,6.89692,2210.000000,0.682226,1.45268,0.0107374,-9.61777E-07,
248,0,-0.891245 -0.108912 -0.0368128,47.51420975,12.99217129,612.000000,1.17601,47.5122,12.9941,612.500000,1.17601,-0.891245,-0.108912,-0.0368128,
249,0,0.867469 0.0805341 -2.57315e-07,46.4348,7.44782,1171.000000,0.56511,46.434951,7.447156,1166.500000,0.5651103820,0.867469,0.0805341,-2.57315E-07,
250,0,2.14911 -0.179476 0.073633,47.40751648,15.37470818,1281.500000,1.14268,47.4096,15.3768,1305.000000,1.14268,2.14911,-0.179476,0.073633,
251,0,0.737846 0.108912 -0.0981752,46.2079,7.87029,2135.000000,0.463612,46.2079034064111,7.87028789521111,2135.000000,0.4636121364,0.737846,0.108912,-0.0981752,
252,0,0.820678 0.121183 -0.0736327,46.2079,7.87029,2135.000000,0.399266,46.2079034064111,7.87028789521111,2135.000000,0.3992658962,0.820678,0.121183,-0.0736327,
253,0,-2.97439 0.056756 0.0245422,46.6179,7.93899,2299.500000,0.227906,46.6179,7.93899,2299.500000,0.227906,-2.97439,0.056756,0.0245422,
254,0,1.04771 -0.0720973 0.0368127,46.60706711,7.919284344,1269.500000,1.01943,46.605,7.92141,1266.500000,1.1327,1.04771,-0.0720973,0.0368127,
255,0,1.46188 0.182541 0.012271,46.55860901,7.891915798,1628.000000,0.410323,46.5606,7.89385,1646.000000,0.410323,1.46188,0.182541,0.012271,
256,0,1.75027 0.148794 -0.0122704,46.56458282,7.897933006,1613.000000,0.568867,46.5606,7.89385,1646.000000,0.632074,1.75027,0.148794,-0.0122704,
257,0,-0.498546 -0.0598254 -0.0122709,46.6181,7.93804,2331.000000,0.23979,46.6181,7.93804,2331.000000,0.23979,-0.498546,-0.0598254,-0.0122709,
258,0,-2.33932 0.0260784 1.24655e-08,46.58958817,7.896957874,1464.000000,1.24597,46.5937,7.89298,1456.000000,1.1327,-2.33932,0.0260784,1.24655E-08,
259,0,-2.87622 0.0506204 1.11913e-07,46.6181,7.93804,2331.000000,0.557354,46.6181,7.93804,2331.000000,0.557354,-2.87622,0.0506204,1.11913E-07,
260,0,-2.80872 0.115048 0.0122711,46.68643951,7.859726429,565.500000,0.997985,46.6845,7.86183,569.000000,0.997985,-2.80872,0.115048,0.0122711,
261,0,-2.6676 0.164136 -0.0122712,46.5603,7.89442,1640.000000,0.801852,46.5603,7.89442,1640.000000,0.801852,-2.6676,0.164136,-0.0122712,
262,0,-0.612057 -0.127319 0.036813,46.6181,7.93804,2331.000000,0.410323,46.6181,7.93804,2331.000000,0.410323,-0.612057,-0.127319,0.036813,
263,0,2.95598 0.0506205 -0.0122708,46.61595154,7.939936161,2281.000000,0.410323,46.6181,7.93804,2331.000000,0.410323,2.95598,0.0506205,-0.0122708,
264,0,2.16138 0.167204 3.47382e-07,46.68263626,7.863652229,574.000000,1.1327,46.6847,7.8616,569.500000,1.1327,2.16138,0.167204,3.47382E-07,
265,0,2.63691 0.345144 0.0245418,46.5606,7.89385,1646.000000,0.410323,46.5606,7.89385,1646.000000,0.410323,2.63691,0.345144,0.0245418,
266,0,2.23808 0.240834 -0.0122717,46.56258011,7.89575243,1659.500000,1.01943,46.5606,7.89385,1646.000000,1.1327,2.23808,0.240834,-0.0122717,
267,0,-0.707166 0.213223 -0.0736327,46.583,7.91042,818.000000,1.1327,46.583,7.91042,818.000000,1.1327,-0.707166,0.213223,-0.0736327,
268,0,1.54472 0.148795 3.70649e-07,46.58919144,7.911334515,790.000000,1.01943,46.5872,7.90923,803.500000,1.1327,1.54472,0.148795,3.70649E-07,
269,0,-1.29008 0.185612 -0.0122706,46.5872,7.90923,803.500000,1.1327,46.5872,7.90923,803.500000,1.1327,-1.29008,0.185612,-0.0122706,
270,0,-2.54181 -0.0291444 1.37106e-08,46.4718,8.52891,2582.500000,1.28501,46.4718,8.52891,2582.500000,1.28501,-2.54181,-0.0291444,1.37106E-08,
271,0,1.16736 0.0138065 0.0122706,46.4715,8.5272,2568.000000,1.28501,46.4715,8.5272,2568.000000,1.28501,1.16736,0.0138065,0.0122706,
272,0,0.0636598 -0.0789987 -0.0368132,46.5095,9.90337,2314.000000,1.17601,46.509794,9.90323,2315.000000,1.1760062002,0.0636598,-0.0789987,-0.0368132,
273,0,-2.50883 -0.0943388 0.0122711,47.0804,8.42422,537.500000,1.17601,47.080658,8.423917,541.000000,1.1760062002,-2.50883,-0.0943388,0.0122711,
274,0,-2.74045 -0.0820676 0.0122712,47.0809,8.37968,682.500000,1.17601,47.081096,8.379585,686.500000,1.1760062002,-2.74045,-0.0820676,0.0122712,
275,0,1.55469 -0.0406504 0.0122672,47.0804,8.42422,537.500000,1.17601,47.080658,8.423917,541.000000,1.1760062002,1.55469,-0.0406504,0.0122672,
276,0,2.47738 0.320602 -0.0122714,45.9081,6.82152,1496.500000,0.489958,45.9081,6.82152,1496.500000,0.489958,2.47738,0.320602,-0.0122714,
277,0,1.53858 -0.105844 0.0122687,46.4161,7.21448,2222.000000,1.1327,46.4161,7.21448,2222.000000,1.1327,1.53858,-0.105844,0.0122687,
278,0,-3.07563 -0.164136 0.0245424,46.4177,7.2088,2314.000000,1.1327,46.4177,7.2088,2314.000000,1.1327,-3.07563,-0.164136,0.0245424,
279,0,-1.14895 -0.170271 0.0736323,46.4177,7.2088,2314.000000,1.1327,46.4177,7.2088,2314.000000,1.1327,-1.14895,-0.170271,0.0736323,
280,0,1.73723 0.0575259 0.0122717,47.6864,13.5798,1512.000000,0.265103,47.686841,13.580511,1539.000000,0.2651032881,1.73723,0.0575259,0.0122717,
281,0,1.97347 0.0590588 0.0245426,47.6864,13.5806,1498.500000,1.17601,47.686763,13.581494,1501.500000,1.1760062002,1.97347,0.0590588,0.0245426,
282,0,0.14266 0.081301 0.012271,46.1911,9.02684,300.500000,1.02478,46.1911,9.02684,300.500000,1.02478,0.14266,0.081301,0.012271,
283,0,-2.89155 0.271515 -0.0122714,46.1911,9.02521,291.000000,1.287,46.1911,9.02521,291.000000,1.287,-2.89155,0.271515,-0.0122714,
284,0,1.44041 0.0506178 -0.0122726,47.6856,13.5809,1426.500000,0.998694,47.68599,13.58156,1455.500000,0.9986942867,1.44041,0.0506178,-0.0122726,
285,0,1.87606 0.311396 -0.0490851,46.5061264,7.714663029,1937.500000,0.599947,46.5041,7.71671,1864.500000,0.666608,1.87606,0.311396,-0.0490851,
286,0,0.91272 0.216292 -0.0245419,47.4895,11.0919,703.000000,0.601841,47.4895,11.0919,703.000000,0.601841,0.91272,0.216292,-0.0245419,
287,0,-2.92837 -0.130389 0.0613618,46.0771,7.00649,2078.000000,1.14268,46.0771,7.00649,2078.000000,1.14268,-2.92837,-0.130389,0.0613618,
288,0,-2.99587 -0.127319 0.0613618,46.0069,7.27998,2644.500000,1.14268,46.0069,7.27998,2644.500000,1.14268,-2.99587,-0.127319,0.0613618,
289,0,-2.60317 0.00766862 0.0859037,46.0069,7.27998,2644.500000,0.517542,46.0069,7.27998,2644.500000,0.517542,-2.60317,0.00766862,0.0859037,
290,0,2.27182 0.0874365 0.0368137,46.00897598,7.281867981,2631.500000,1.02841,46.0069,7.27998,2644.500000,1.14268,2.27182,0.0874365,0.0368137,
291,0,-2.96519 -0.240834 0.0245424,46.0069,7.27998,2644.500000,1.14268,46.0069,7.27998,2644.500000,1.14268,-2.96519,-0.240834,0.0245424,
292,0,-2.56022 0.023009 0.0736326,46.00482559,7.282063484,2532.500000,0.50094,46.0069,7.27998,2644.500000,0.5566,-2.56022,0.023009,0.0736326,
293,0,-2.55714 0.0444849 0.0245423,46.0069,7.27998,2644.500000,1.14268,46.0069,7.27998,2644.500000,1.14268,-2.55714,0.0444849,0.0245423,
294,0,-0.799202 -0.0138074 0.0122711,46.0069,7.27998,2644.500000,1.14268,46.0069,7.27998,2644.500000,1.14268,-0.799202,-0.0138074,0.0122711,
295,0,0.507747 -0.26231 -0.0736327,46.62261581,12.24513626,2302.500000,1.52499,46.6205,12.247,2281.000000,1.52499,0.507747,-0.26231,-0.0736327,
296,0,2.20433 0.161069 -0.0368132,46.9948,9.8589,1769.000000,0.927296,46.9948233333333,9.85889833333333,1769.000000,0.9272960010,2.20433,0.161069,-0.0368132,
297,0,1.98037 0.0475542 -0.0245414,46.7766,12.1082,1384.000000,0.291823,46.7766,12.1082,1384.000000,0.291823,1.98037,0.0475542,-0.0245414,
298,0,0.541495 0.0168728 -0.0490843,46.6115,12.0128,2057.000000,1.13409,46.6115,12.0128,2057.000000,1.13409,0.541495,0.0168728,-0.0490843,
299,0,1.10907 0.133454 -0.0122713,46.7329,8.20911,1056.500000,0.442485,46.7329487099833,8.209104540025,1057.500000,0.4424848953,1.10907,0.133454,-0.0122713,
300,0,-0.731708 0.0536897 0.0368134,46.8963,12.8344,2350.500000,0.175892,46.8962610000833,12.834452,2350.500000,0.1758922393,-0.731708,0.0536897,0.0368134,
301,0,1.85458 -0.222427 9.78265e-07,46.8865,12.8414,2147.000000,0.859804,46.886489,12.841383,2146.500000,0.8598042739,1.85458,-0.222427,9.78265E-07,
302,0,-0.633533 0.0506204 3.37909e-07,46.89671326,12.83598423,2407.500000,0.729936,46.8928,12.8401,2387.500000,0.729936,-0.633533,0.0506204,3.37909E-07,
303,0,-0.707165 0.0659607 -0.0122706,46.8956,12.8368,2395.000000,1.04085,46.895575,12.836788,2394.000000,1.0408529625,-0.707165,0.0659607,-0.0122706,
304,0,-0.470931 0.03528 2.45088e-07,46.907,12.8296,2430.000000,1.13409,46.907036,12.8295890000861,2430.500000,1.1340925862,-0.470931,0.03528,2.45088E-07,
305,0,1.55703 -0.0720806 -0.0367764,46.90560913,12.82345295,2229.000000,1.02068,46.9037,12.8214,2194.500000,1.13409,1.55703,-0.0720806,-0.0367764,
306,0,2.73202 0.191747 -0.0613614,47.5932,12.9871,594.500000,1.17601,47.5932,12.9871,594.500000,1.17601,2.73202,0.191747,-0.0613614,
307,0,2.57325 -0.0115046 0.0122715,47.4624,10.9671,973.500000,1.17601,47.462597,10.967102,977.500000,1.1760062002,2.57325,-0.0115046,0.0122715,
308,0,-1.97423 0.108913 -0.012271,47.3216629,11.65289402,538.500000,1.17601,47.3197,11.6508,539.000000,1.17601,-1.97423,0.108913,-0.012271,
309,0,0.682625 0.0199424 -0.0122712,46.92744064,8.338469505,1672.000000,0.56511,46.9294,8.34039,1873.000000,0.56511,0.682625,0.0199424,-0.0122712,
310,0,0.422612 -0.0544568 0.0122709,47.8948,13.8334,951.000000,1.17601,47.895027,13.833955,957.500000,1.1760062002,0.422612,-0.0544568,0.0122709,
311,0,0.260009 -0.0069024 0.012271,47.8948,13.8334,951.000000,0.29778,47.895027,13.833955,957.500000,0.2977801466,0.260009,-0.0069024,0.012271,
312,0,2.76577 0.108913 0.0122712,46.5421,11.6453,1848.500000,0.927296,46.5420566666667,11.6453133333333,1849.000000,0.9272960010,2.76577,0.108913,0.0122712,
313,0,-0.599786 -0.154931 2.81459e-07,46.9074,12.192,2863.000000,1.13409,46.907449,12.192044,2863.500000,1.1340925862,-0.599786,-0.154931,2.81459E-07,
314,0,2.36387 -0.0506207 -0.0122704,46.49329758,6.73443222,458.000000,0.834566,46.4952,6.73256,538.500000,0.927296,2.36387,-0.0506207,-0.0122704,
